Date,Market,Market Size,Product,Product Type,State,Type,Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
2013/3/1 上午 12:00:00,South,Small Market,Caffe Latte,Espresso,Louisiana,Regular,225,50,70,0,120,63,187,87,57,1,160,86
2013/3/1 上午 12:00:00,South,Small Market,Caffe Mocha,Espresso,Louisiana,Regular,504,50,90,70,140,62,346,105,19,93,178,42
2013/3/1 上午 12:00:00,South,Small Market,Decaf Espresso,Espresso,Louisiana,Decaf,985,40,70,50,110,52,376,77,16,56,137,39
2013/3/1 上午 12:00:00,South,Small Market,Chamomile,Herbal Tea,New Mexico,Decaf,505,10,30,20,40,18,816,27,5,15,48,17
2013/3/1 上午 12:00:00,South,Small Market,Lemon,Herbal Tea,New Mexico,Decaf,505,20,40,20,60,28,958,35,8,7,67,30
2013/3/1 上午 12:00:00,South,Small Market,Colombian,Coffee,New Mexico,Regular,505,50,90,50,140,47,361,72,15,39,127,46
2013/3/1 上午 12:00:00,South,Small Market,Decaf Irish Cream,Coffee,New Mexico,Decaf,505,110,20,-20,130,88,715,18,27,-49,113,51
2013/3/1 上午 12:00:00,South,Small Market,Caffe Latte,Espresso,New Mexico,Regular,505,20,40,10,60,33,36,42,12,-4,80,45
2013/3/1 上午 12:00:00,South,Small Market,Caffe Mocha,Espresso,New Mexico,Regular,505,30,60,10,90,44,251,63,40,-10,114,70
2013/3/1 上午 12:00:00,South,Small Market,Decaf Espresso,Espresso,New Mexico,Decaf,505,30,40,10,70,36,187,49,11,16,91,38
2013/3/1 上午 12:00:00,South,Small Market,Chamomile,Herbal Tea,Oklahoma,Decaf,918,50,60,20,110,54,301,66,20,19,128,53
2013/3/1 上午 12:00:00,South,Small Market,Lemon,Herbal Tea,Oklahoma,Decaf,918,90,130,30,220,95,532,132,86,25,242,115
2013/3/1 上午 12:00:00,South,Small Market,Colombian,Coffee,Oklahoma,Regular,405,50,70,50,120,43,613,55,14,43,104,26
2013/3/1 上午 12:00:00,South,Small Market,Decaf Irish Cream,Coffee,Oklahoma,Decaf,405,40,50,40,90,32,813,47,8,40,84,20
2013/3/1 上午 12:00:00,South,Small Market,Caffe Latte,Espresso,Oklahoma,Regular,405,70,110,80,180,89,94,125,27,110,228,51
2013/3/1 上午 12:00:00,South,Small Market,Caffe Mocha,Espresso,Oklahoma,Regular,580,10,30,30,40,21,449,32,5,22,56,17
2013/3/1 上午 12:00:00,South,Small Market,Decaf Espresso,Espresso,Oklahoma,Decaf,580,70,110,70,180,84,632,126,27,101,224,58
2013/3/1 上午 12:00:00,South,Major Market,Chamomile,Herbal Tea,Texas,Decaf,940,50,80,50,130,57,323,77,18,46,143,46
2013/3/1 上午 12:00:00,South,Major Market,Lemon,Herbal Tea,Texas,Decaf,915,40,70,40,110,49,351,72,15,52,129,37
2013/3/1 上午 12:00:00,South,Major Market,Colombian,Coffee,Texas,Regular,830,260,320,240,580,214,923,253,66,246,498,87
2013/3/1 上午 12:00:00,South,Major Market,Decaf Irish Cream,Coffee,Texas,Decaf,915,100,140,110,240,84,603,109,27,104,206,39
2013/3/1 上午 12:00:00,South,Major Market,Caffe Latte,Espresso,Texas,Regular,979,60,90,50,150,72,189,108,23,80,192,54
2013/3/1 上午 12:00:00,South,Major Market,Caffe Mocha,Espresso,Texas,Regular,409,70,110,90,180,87,756,126,24,135,227,35
2013/3/1 上午 12:00:00,South,Major Market,Decaf Espresso,Espresso,Texas,Decaf,361,60,110,90,170,81,441,117,22,125,211,33
2013/3/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Utah,Decaf,435,30,60,40,90,43,231,64,13,42,114,36
2013/3/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Utah,Decaf,435,40,60,30,100,47,361,72,15,39,127,46
2013/3/1 上午 12:00:00,West,Small Market,Mint,Herbal Tea,Utah,Decaf,801,70,20,-20,90,88,715,18,27,-47,113,50
2013/3/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Utah,Regular,435,20,50,10,70,44,251,63,40,-10,114,70
2013/3/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Utah,Regular,801,20,30,10,50,36,187,49,11,15,91,39
2013/3/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Utah,Regular,435,20,30,10,50,33,162,42,12,-6,80,46
2013/3/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Utah,Regular,801,40,60,40,100,48,611,62,15,50,117,28
2013/3/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Utah,Decaf,435,40,70,50,110,49,809,72,13,70,129,25
2013/3/1 上午 12:00:00,West,Small Market,Amaretto,Coffee,Utah,Regular,435,90,110,70,200,74,949,89,22,67,174,44
2013/3/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Utah,Regular,801,60,90,60,150,53,299,71,17,39,132,45
2013/3/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Utah,Decaf,435,100,130,70,230,85,476,104,32,56,201,66
2013/3/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Utah,Regular,801,40,70,50,110,48,766,70,13,67,126,25
2013/3/1 上午 12:00:00,West,Major Market,Chamomile,Herbal Tea,California,Decaf,408,80,120,100,200,95,799,139,26,150,249,38
2013/3/1 上午 12:00:00,West,Major Market,Lemon,Herbal Tea,California,Decaf,323,180,230,170,410,214,923,253,66,245,498,88
2013/3/1 上午 12:00:00,West,Major Market,Mint,Herbal Tea,California,Decaf,760,70,90,60,160,84,603,109,27,102,206,40
2013/3/1 上午 12:00:00,West,Major Market,Darjeeling,Tea,California,Regular,510,50,90,80,140,87,756,126,24,135,227,35
2013/3/1 上午 12:00:00,West,Major Market,Earl Grey,Tea,California,Regular,916,50,80,70,130,81,441,117,22,125,211,33
2013/3/1 上午 12:00:00,West,Major Market,Green Tea,Tea,California,Regular,818,40,80,50,120,72,541,108,23,80,192,54
2013/3/1 上午 12:00:00,West,Major Market,Caffe Mocha,Espresso,California,Regular,323,120,160,30,280,125,700,173,113,40,318,146
2013/3/1 上午 12:00:00,West,Major Market,Decaf Espresso,Espresso,California,Decaf,323,230,310,210,540,243,"1,260",324,80,313,604,113
2013/3/1 上午 12:00:00,West,Major Market,Amaretto,Coffee,California,Regular,916,130,20,-30,150,109,796,16,34,-61,133,57
2013/3/1 上午 12:00:00,West,Major Market,Colombian,Coffee,California,Regular,858,340,500,370,840,270,"2,041",405,94,384,719,146
2013/3/1 上午 12:00:00,West,Major Market,Decaf Irish Cream,Coffee,California,Decaf,408,190,-40,-120,150,154,"1,288",-27,50,-180,135,94
2013/3/1 上午 12:00:00,West,Major Market,Caffe Latte,Espresso,California,Regular,310,220,230,150,450,239,"1,417",239,66,221,509,90
2013/3/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Nevada,Decaf,775,100,160,50,260,125,700,173,113,40,318,146
2013/3/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Nevada,Decaf,702,130,190,120,320,154,829,213,50,177,391,94
2013/3/1 上午 12:00:00,West,Small Market,Mint,Herbal Tea,Nevada,Decaf,775,90,140,110,230,109,585,158,34,151,285,56
2013/3/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Nevada,Regular,702,160,220,150,380,243,"1,260",324,80,315,604,112
2013/3/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Nevada,Regular,775,150,170,110,320,239,"1,417",239,66,220,509,91
2013/3/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Nevada,Regular,775,160,-160,-240,0,245,"2,449",-245,93,-505,34,127
2013/3/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Nevada,Regular,775,0,40,30,40,0,731,43,0,46,46,12
2013/3/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Nevada,Regular,702,10,30,20,40,18,816,27,5,15,48,17
2013/3/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Nevada,Decaf,775,10,20,10,30,16,772,25,4,15,44,15
2013/3/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Nevada,Regular,702,40,50,10,90,33,190,42,12,-6,80,46
2013/3/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Nevada,Decaf,775,30,40,20,70,28,958,35,8,9,67,29
2013/3/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Oregon,Decaf,503,30,50,50,80,37,768,55,10,49,98,22
2013/3/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Oregon,Decaf,503,30,50,30,80,43,613,55,14,43,104,26
2013/3/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Oregon,Regular,541,10,20,20,30,21,449,32,5,24,56,16
2013/3/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Oregon,Regular,971,50,90,60,140,84,632,126,27,101,224,58
2013/3/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Oregon,Regular,971,50,90,60,140,89,481,125,27,110,228,51
2013/3/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Oregon,Regular,503,50,70,20,120,58,325,71,22,22,137,56
2013/3/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Oregon,Regular,503,50,70,40,120,57,323,77,18,47,143,45
2013/3/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Oregon,Decaf,503,150,160,100,310,162,"1,059",163,45,140,346,69
2013/3/1 上午 12:00:00,West,Small Market,Amaretto,Coffee,Oregon,Regular,971,60,90,30,150,52,421,73,47,-4,133,76
2013/3/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Oregon,Regular,971,70,110,60,180,62,385,87,20,36,159,63
2013/3/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Oregon,Decaf,971,60,90,60,150,49,351,72,15,50,129,38
2013/3/1 上午 12:00:00,West,Small Market,Chamomile,Herbal Tea,Washington,Decaf,360,100,170,120,270,123,932,186,40,171,329,71
2013/3/1 上午 12:00:00,West,Small Market,Lemon,Herbal Tea,Washington,Decaf,509,20,50,50,70,33,768,49,9,43,87,20
2013/3/1 上午 12:00:00,West,Small Market,Darjeeling,Tea,Washington,Regular,425,40,70,40,110,62,346,105,19,92,178,43
2013/3/1 上午 12:00:00,West,Small Market,Earl Grey,Tea,Washington,Regular,206,30,50,30,80,52,376,77,16,56,137,39
2013/3/1 上午 12:00:00,West,Small Market,Green Tea,Tea,Washington,Regular,360,40,60,10,100,63,506,87,57,0,160,87
2013/3/1 上午 12:00:00,West,Small Market,Caffe Latte,Espresso,Washington,Regular,425,40,60,40,100,49,611,63,16,52,119,28
2013/3/1 上午 12:00:00,West,Small Market,Caffe Mocha,Espresso,Washington,Regular,360,50,60,20,110,54,301,66,20,18,128,54
2013/3/1 上午 12:00:00,West,Small Market,Decaf Espresso,Espresso,Washington,Decaf,206,60,80,50,140,71,950,84,22,59,165,44
2013/3/1 上午 12:00:00,West,Small Market,Colombian,Coffee,Washington,Regular,509,70,110,80,180,61,325,89,19,71,160,41
2013/3/1 上午 12:00:00,West,Small Market,Decaf Irish Cream,Coffee,Washington,Decaf,206,110,170,70,280,95,532,132,86,24,242,116
2013/4/1 上午 12:00:00,Central,Major Market,Chamomile,Herbal Tea,Colorado,Decaf,720,130,150,100,280,162,"1,091",163,45,140,346,69
2013/4/1 上午 12:00:00,Central,Major Market,Lemon,Herbal Tea,Colorado,Decaf,720,40,70,20,110,52,433,73,47,-6,133,77
2013/4/1 上午 12:00:00,Central,Major Market,Mint,Herbal Tea,Colorado,Decaf,720,40,70,40,110,55,336,74,18,43,137,45
2013/4/1 上午 12:00:00,Central,Major Market,Darjeeling,Tea,Colorado,Regular,720,40,60,20,100,54,337,67,20,19,129,54
2013/4/1 上午 12:00:00,Central,Major Market,Earl Grey,Tea,Colorado,Regular,303,50,70,40,120,63,965,75,19,50,147,41
2013/4/1 上午 12:00:00,Central,Major Market,Green Tea,Tea,Colorado,Regular,303,30,60,40,90,46,608,60,15,47,113,28
2013/4/1 上午 12:00:00,Central,Major Market,Caffe Mocha,Espresso,Colorado,Regular,719,90,140,110,230,81,460,117,22,125,211,33
2013/4/1 上午 12:00:00,Central,Major Market,Decaf Espresso,Espresso,Colorado,Decaf,303,70,130,80,200,68,559,102,22,71,181,54
2013/4/1 上午 12:00:00,Central,Major Market,Amaretto,Coffee,Colorado,Regular,970,90,140,110,230,91,777,132,25,142,238,36
2013/4/1 上午 12:00:00,Central,Major Market,Colombian,Coffee,Colorado,Regular,970,80,100,70,180,78,593,100,25,93,190,37
2013/4/1 上午 12:00:00,Central,Major Market,Decaf Irish Cream,Coffee,Colorado,Decaf,303,100,150,120,250,100,822,145,28,156,261,40
2013/4/1 上午 12:00:00,Central,Major Market,Chamomile,Herbal Tea,Illinois,Decaf,847,70,120,100,190,91,777,132,25,141,238,37
2013/4/1 上午 12:00:00,Central,Major Market,Lemon,Herbal Tea,Illinois,Decaf,708,60,90,60,150,78,593,100,25,92,190,38
2013/4/1 上午 12:00:00,Central,Major Market,Mint,Herbal Tea,Illinois,Decaf,815,80,130,110,210,100,822,145,28,157,261,39
2013/4/1 上午 12:00:00,Central,Major Market,Darjeeling,Tea,Illinois,Regular,309,60,110,80,170,81,460,117,22,123,211,34
2013/4/1 上午 12:00:00,Central,Major Market,Earl Grey,Tea,Illinois,Regular,773,50,90,40,140,68,559,102,22,73,181,53
2013/4/1 上午 12:00:00,Central,Major Market,Caffe Mocha,Espresso,Illinois,Regular,309,290,400,280,690,252,"1,316",335,83,326,626,115
2013/4/1 上午 12:00:00,Central,Major Market,Decaf Espresso,Espresso,Illinois,Decaf,815,270,290,200,560,239,"1,464",239,66,221,509,90
2013/4/1 上午 12:00:00,Central,Major Market,Colombian,Coffee,Illinois,Regular,630,200,270,170,470,191,865,265,63,232,486,109
2013/4/1 上午 12:00:00,Central,Major Market,Decaf Irish Cream,Coffee,Illinois,Decaf,312,130,180,130,310,123,611,178,39,172,321,62
2013/4/1 上午 12:00:00,Central,Small Market,Chamomile,Herbal Tea,Iowa,Decaf,563,210,300,210,510,252,"1,316",335,83,326,626,115
2013/4/1 上午 12:00:00,Central,Small Market,Lemon,Herbal Tea,Iowa,Decaf,319,100,160,120,260,123,611,178,39,171,321,63
2013/4/1 上午 12:00:00,Central,Small Market,Darjeeling,Tea,Iowa,Regular,712,200,220,140,420,239,"1,464",239,66,220,509,91
2013/4/1 上午 12:00:00,Central,Small Market,Earl Grey,Tea,Iowa,Regular,563,220,280,160,500,260,"1,423",318,98,276,616,132
2013/4/1 上午 12:00:00,Central,Small Market,Caffe Mocha,Espresso,Iowa,Regular,515,10,40,30,50,17,776,26,4,15,46,16
2013/4/1 上午 12:00:00,Central,Small Market,Decaf Espresso,Espresso,Iowa,Decaf,712,0,50,40,50,0,688,43,0,47,46,11
2013/4/1 上午 12:00:00,Central,Small Market,Amaretto,Coffee,Iowa,Regular,515,20,20,10,40,19,820,28,5,16,50,17
2013/4/1 上午 12:00:00,Central,Small Market,Colombian,Coffee,Iowa,Regular,319,20,40,20,60,28,964,33,8,4,65,30
2013/4/1 上午 12:00:00,Central,Small Market,Decaf Irish Cream,Coffee,Iowa,Decaf,641,20,30,20,50,21,614,28,6,13,52,19
2013/4/1 上午 12:00:00,Central,Small Market,Chamomile,Herbal Tea,Missouri,Decaf,417,30,60,10,90,44,261,63,40,-9,114,69
2013/4/1 上午 12:00:00,Central,Small Market,Lemon,Herbal Tea,Missouri,Decaf,636,70,40,10,110,93,840,40,28,-18,142,52
2013/4/1 上午 12:00:00,Central,Small Market,Darjeeling,Tea,Missouri,Regular,417,30,40,10,70,37,195,51,12,16,94,40
2013/4/1 上午 12:00:00,Central,Small Market,Earl Grey,Tea,Missouri,Regular,417,20,30,-10,50,29,169,36,11,-13,69,45
2013/4/1 上午 12:00:00,Central,Small Market,Green Tea,Tea,Missouri,Regular,314,30,30,-10,60,35,197,44,13,-3,84,46
2013/4/1 上午 12:00:00,Central,Small Market,Caffe Mocha,Espresso,Missouri,Regular,314,50,80,60,130,47,821,68,13,64,123,25
2013/4/1 上午 12:00:00,Central,Small Market,Decaf Espresso,Espresso,Missouri,Decaf,573,50,80,60,130,45,777,67,12,65,119,23
2013/4/1 上午 12:00:00,Central,Small Market,Colombian,Coffee,Missouri,Regular,573,80,100,50,180,80,494,98,30,52,190,63
2013/4/1 上午 12:00:00,Central,Small Market,Decaf Irish Cream,Coffee,Missouri,Decaf,573,80,90,50,170,76,965,91,23,70,178,44
2013/4/1 上午 12:00:00,Central,Major Market,Chamomile,Herbal Tea,Ohio,Decaf,234,10,30,30,40,21,454,32,5,24,56,16
2013/4/1 上午 12:00:00,Central,Major Market,Lemon,Herbal Tea,Ohio,Decaf,330,20,40,40,60,30,820,45,8,39,80,19
2013/4/1 上午 12:00:00,Central,Major Market,Darjeeling,Tea,Ohio,Regular,937,70,120,70,190,88,653,134,29,108,237,61
2013/4/1 上午 12:00:00,Central,Major Market,Earl Grey,Tea,Ohio,Regular,234,90,140,90,230,112,502,155,34,144,285,58
2013/4/1 上午 12:00:00,Central,Major Market,Caffe Mocha,Espresso,Ohio,Regular,216,180,200,130,380,162,"1,091",163,45,138,346,70
2013/4/1 上午 12:00:00,Central,Major Market,Decaf Espresso,Espresso,Ohio,Decaf,419,60,80,30,140,54,337,67,20,19,129,54
2013/4/1 上午 12:00:00,Central,Major Market,Amaretto,Coffee,Ohio,Regular,567,50,80,50,130,55,336,74,18,42,137,46
2013/4/1 上午 12:00:00,Central,Major Market,Colombian,Coffee,Ohio,Regular,330,40,70,40,110,43,363,64,13,40,114,37
2013/4/1 上午 12:00:00,Central,Major Market,Decaf Irish Cream,Coffee,Ohio,Decaf,513,50,80,20,130,52,433,73,47,-4,133,76
2013/4/1 上午 12:00:00,Central,Small Market,Chamomile,Herbal Tea,Wisconsin,Decaf,414,40,70,50,110,49,342,84,15,68,142,38
2013/4/1 上午 12:00:00,Central,Small Market,Lemon,Herbal Tea,Wisconsin,Decaf,262,40,60,50,100,49,779,72,13,70,129,25
2013/4/1 上午 12:00:00,Central,Small Market,Darjeeling,Tea,Wisconsin,Regular,262,30,70,40,100,46,388,68,14,46,121,37
2013/4/1 上午 12:00:00,Central,Small Market,Earl Grey,Tea,Wisconsin,Regular,608,50,80,10,130,63,521,87,57,1,160,86
2013/4/1 上午 12:00:00,Central,Small Market,Caffe Mocha,Espresso,Wisconsin,Regular,608,80,90,50,170,69,965,82,21,58,161,43
2013/4/1 上午 12:00:00,Central,Small Market,Decaf Espresso,Espresso,Wisconsin,Decaf,920,50,70,50,120,45,605,58,14,47,110,26
2013/4/1 上午 12:00:00,Central,Small Market,Amaretto,Coffee,Wisconsin,Regular,715,60,70,20,130,57,313,70,21,24,135,54
2013/4/1 上午 12:00:00,Central,Small Market,Colombian,Coffee,Wisconsin,Regular,608,100,130,30,230,95,554,132,86,25,242,115
2013/4/1 上午 12:00:00,Central,Small Market,Decaf Irish Cream,Coffee,Wisconsin,Decaf,262,80,120,80,200,83,433,112,27,86,208,54
2013/4/1 上午 12:00:00,East,Small Market,Lemon,Herbal Tea,Connecticut,Decaf,203,60,70,30,130,80,494,98,30,50,190,64
2013/4/1 上午 12:00:00,East,Small Market,Mint,Herbal Tea,Connecticut,Decaf,475,50,80,60,130,76,965,91,23,68,178,45
2013/4/1 上午 12:00:00,East,Small Market,Darjeeling,Tea,Connecticut,Regular,959,40,80,60,120,47,821,68,13,64,123,25
2013/4/1 上午 12:00:00,East,Small Market,Green Tea,Tea,Connecticut,Regular,959,20,40,30,60,25,775,37,7,27,66,19
2013/4/1 上午 12:00:00,East,Small Market,Colombian,Coffee,Connecticut,Regular,959,110,160,110,270,116,962,176,38,159,311,69
2013/4/1 上午 12:00:00,East,Small Market,Caffe Mocha,Espresso,Connecticut,Regular,203,60,80,10,140,63,521,87,57,0,160,87
2013/4/1 上午 12:00:00,East,Small Market,Decaf Espresso,Espresso,Connecticut,Decaf,860,40,70,40,110,51,311,68,16,36,127,44
2013/4/1 上午 12:00:00,East,Major Market,Chamomile,Herbal Tea,Florida,Decaf,321,30,50,30,80,45,605,58,14,46,110,27
2013/4/1 上午 12:00:00,East,Major Market,Lemon,Herbal Tea,Florida,Decaf,772,40,50,20,90,57,313,70,21,22,135,55
2013/4/1 上午 12:00:00,East,Major Market,Mint,Herbal Tea,Florida,Decaf,850,50,60,40,110,69,965,82,21,58,161,43
2013/4/1 上午 12:00:00,East,Major Market,Darjeeling,Tea,Florida,Regular,904,30,60,50,90,34,821,51,9,45,91,21
2013/4/1 上午 12:00:00,East,Major Market,Green Tea,Tea,Florida,Regular,904,50,80,60,130,49,779,72,13,70,129,25
2013/4/1 上午 12:00:00,East,Major Market,Colombian,Coffee,Florida,Regular,850,80,130,90,210,88,653,134,29,108,237,61
2013/4/1 上午 12:00:00,East,Major Market,Decaf Irish Cream,Coffee,Florida,Decaf,754,100,150,100,250,112,502,155,34,145,285,57
2013/4/1 上午 12:00:00,East,Major Market,Caffe Mocha,Espresso,Florida,Regular,850,90,130,30,220,95,554,132,86,25,242,115
2013/4/1 上午 12:00:00,East,Major Market,Decaf Espresso,Espresso,Florida,Decaf,754,70,120,80,190,83,433,112,27,86,208,54
2013/4/1 上午 12:00:00,East,Major Market,Lemon,Herbal Tea,Massachusetts,Decaf,774,40,50,20,90,54,337,67,20,19,129,54
2013/4/1 上午 12:00:00,East,Major Market,Darjeeling,Tea,Massachusetts,Regular,351,30,50,40,80,30,820,45,8,39,80,19
2013/4/1 上午 12:00:00,East,Major Market,Green Tea,Tea,Massachusetts,Regular,774,20,30,20,50,21,454,32,5,24,56,16
2013/4/1 上午 12:00:00,East,Major Market,Colombian,Coffee,Massachusetts,Regular,339,60,430,400,490,68,-348,451,22,589,553,54
2013/4/1 上午 12:00:00,East,Major Market,Caffe Mocha,Espresso,Massachusetts,Regular,339,40,70,10,110,52,458,65,47,-18,125,77
2013/4/1 上午 12:00:00,East,Major Market,Regular Espresso,Espresso,Massachusetts,Regular,508,150,160,100,310,162,"1,091",163,45,140,346,69
2013/4/1 上午 12:00:00,East,Small Market,Lemon,Herbal Tea,New Hampshire,Decaf,603,20,40,10,60,35,197,44,13,-4,84,47
2013/4/1 上午 12:00:00,East,Small Market,Darjeeling,Tea,New Hampshire,Regular,603,20,30,20,50,19,820,28,5,18,50,16
2013/4/1 上午 12:00:00,East,Small Market,Green Tea,Tea,New Hampshire,Regular,603,0,40,30,40,0,688,43,0,47,46,11
2013/4/1 上午 12:00:00,East,Small Market,Amaretto,Coffee,New Hampshire,Regular,603,40,70,40,110,49,241,72,15,49,129,39
2013/4/1 上午 12:00:00,East,Small Market,Colombian,Coffee,New Hampshire,Regular,603,40,70,40,110,50,372,75,16,40,133,48
2013/4/1 上午 12:00:00,East,Small Market,Caffe Mocha,Espresso,New Hampshire,Regular,603,40,60,10,100,44,261,63,40,-9,114,69
2013/4/1 上午 12:00:00,East,Small Market,Regular Espresso,Espresso,New Hampshire,Regular,603,20,40,0,60,29,169,36,11,-13,69,45
2013/4/1 上午 12:00:00,East,Major Market,Green Tea,Tea,New York,Regular,518,80,130,100,210,81,460,117,22,123,211,34
2013/4/1 上午 12:00:00,East,Major Market,Lemon,Herbal Tea,New York,Decaf,716,190,300,200,490,260,"1,558",378,98,367,680,131
2013/4/1 上午 12:00:00,East,Major Market,Mint,Herbal Tea,New York,Decaf,718,150,-10,-70,140,209,"1,811",-20,64,-156,201,85
2013/4/1 上午 12:00:00,East,Major Market,Darjeeling,Tea,New York,Regular,315,100,160,130,260,100,822,145,28,156,261,40
2013/4/1 上午 12:00:00,East,Major Market,Earl Grey,Tea,New York,Regular,347,90,150,120,240,91,777,132,25,141,238,37
2013/4/1 上午 12:00:00,East,Major Market,Colombian,Coffee,New York,Regular,518,270,400,280,670,284,"2,108",428,99,410,759,152
2013/4/1 上午 12:00:00,East,Major Market,Caffe Mocha,Espresso,New York,Regular,212,120,-60,-190,60,125,"1,382",-59,113,-304,70,146
2013/4/1 上午 12:00:00,East,Major Market,Regular Espresso,Espresso,New York,Regular,914,220,330,250,550,239,"1,262",325,66,349,601,90
2013/4/1 上午 12:00:00,South,Small Market,Chamomile,Herbal Tea,Louisiana,Decaf,504,40,70,50,110,52,605,67,17,56,127,29
